alpha,epsilon,tau_a,tau_b,translation, source_key, target_key, linear_term
0.5710391484696978,0.07965450214303645,0.26509131087954746,0.8017219002454925,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3236860944706806,0.04458382945260628,0.18997742423620262,0.5133240027692806,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6886788459308153,0.014287538925376158,0.6857996256539677,0.15077042112439026,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5904326190500536,0.09385533234886603,0.1007008892569129,0.992990403362096,-0.43562961398654565, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5032881806428858,0.06116570439566762,0.10635967469774567,0.12075618253727419,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.22880506000448603,0.03998669731055385,0.1419990968922539,0.9763799669573134,-0.4263229300642119, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.9342370326583811,0.00906155284684755,0.6565474083997787,0.4442157921404466,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4334692968513705,0.04667682256190476,0.8739463660626887,0.7122767847290018,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37229151238752123,0.0013274828510254934,0.9479815801163677,0.6069593960609855,-0.5765630826605744, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6522677076959308,0.0015976092557691995,0.30780444305993415,0.3169229194234106,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.30765072888242834,0.051723064745432014,0.13286579604030865,0.9800586978172445,-0.4228180559925079, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37453655816341686,1e-06,0.9781884002485013,0.6077209765210335,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37044133222844533,0.008631249459876951,0.9365882387189054,0.5996058291276722,-1.105395848969884, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6224957343984227,0.0037488598134217295,0.1125728828461145,0.8665367298385985,-0.6705749571320617, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.14164079645455724,0.003998243099189064,0.9412510560432158,0.8032392440723757,-2.7421407301841185, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.01,1e-06,0.11335141913193059,1.0,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.36952484837554544,0.03163509713056298,0.9470016897467926,0.608796024702888,-0.45423559074635955, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.313864959189132,0.06476710012456428,0.13416675878840953,0.9820533009078927,-0.42142912828654794, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3691720617257026,1e-06,0.9466861732168679,0.6108810283440316,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.2991830836612176,0.0548380161836386,0.13621083677075901,0.9792091813858341,-0.4222356016668119, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.42872157674529027,0.05941639351333543,0.13194997940159392,0.9819057207639887,-0.42553489488966106, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.44732538501185465,0.061132460220520504,0.13213786968041444,0.9888753760402573,-0.4256425864900204, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.45664355645586924,0.07335823603927068,0.1326757079807268,0.9971412016750182,-0.42550207860374645, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4630541001812181,0.05359813991941489,0.1331690379783112,1.0,-0.4248403303289001, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.46778828532466565,0.06507042445111622,0.13354232138292876,1.0,-0.4251658317439677, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4708857938659453,0.06846955729524978,0.13381992431166112,1.0,-0.4255925714888063, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4724759925392676,0.06819036631574756,0.13402951377135752,1.0,-0.42564237795250737, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.472753501731429,0.08506879338090319,0.13419675595887973,1.0,-0.4264306407003045, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.47196953253840007,0.0687217486170481,0.13433859379228472,1.0,-0.4256032389413141, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.47039009060935255,0.06871087393329078,0.13446481132555052,1.0,-0.4256303816121638, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6572789911348526,0.0632877470400887,0.11778380450828328,1.0,-0.4338298769534122, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4713762844665173,0.06951080671867732,0.13484974530284174,1.0,-0.4255963013313789, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4664069397838394,0.01381049599557602,0.1350741305078163,1.0,-0.9746593646342684, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.46157619350231227,0.09536471765538625,0.13526274372077132,1.0,-0.4267459014619048, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4567080792205795,0.07011427703620488,0.13542385081661928,1.0,-0.4251762092812082, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4525226301449185,0.02267803644181605,0.1355953792917496,1.0,-0.4548027923497706, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6868369151430902,0.06658715938283678,0.11353899118441349,1.0,-0.43711917148936785, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6915119854919227,0.039842612120711905,0.11331292809824547,1.0,-0.4381779089412999, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6937558294428264,0.09231115427471731,0.11299501267586969,1.0,-0.44764773352607445, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4384136223596127,0.08831632969823033,0.1362547053965722,1.0,-0.4256127632709552, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.06822998535052757,0.07992595444648594,0.9312017179705078,0.7920246333621401,-0.4255803548845214, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.696136693354294,0.06264906628339074,0.11261066666139116,1.0,-0.43733317885151174, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.43700739237828395,0.08361929447800076,0.13633921035226498,1.0,-0.4253671937791803, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6946093981238076,0.055971494126358476,0.11213239775660083,1.0,-0.4363358357094957, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.06254764716288763,0.1,0.9311848885791599,0.7932379380379436,-0.4238791052560966, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6938258575180916,0.04369328502107672,0.11175747281324006,1.0,-0.4370149946843321, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4278807931793755,0.06024689517756753,0.1364999283584301,1.0,-0.423455428835496, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.42798660451627973,0.01522338320718667,0.13651024277783125,1.0,-0.5373590669992382, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.06633794716394863,0.1,0.9312475216434944,0.7912325940254911,-0.42384010894932717, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3696900224916777,0.05652987392214749,0.9422418748313458,0.6079511845147613,-0.44620157140246625, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.36977975384287,0.038159063299025985,0.9361340986555078,0.5994093219643162,-0.4541080021534764, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.611191861941829,0.05813371203060475,0.10094929154394586,0.9929497919829555,-0.4320351496999173, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4413117759990588,0.08288828649415535,0.13201313230909173,0.9888452644001363,-0.42629080530975366, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.7031932723248356,0.04040538960745278,0.11186992586006744,0.9999755984937576,-0.4386803439949958, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.434414762826907,0.020504785609587444,0.13666052329571335,0.9999880246851839,-0.5017097869774699, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.36892452856104024,0.03550624722979484,0.9476551319310259,0.6086809732739471,-0.4476450218948032, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37399601821710104,0.09704694313410653,0.9441028308873665,0.6085522284551241,-0.4646703325406302, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3699842072092545,0.009470886773279395,0.9361845400589742,0.5994058476098028,-1.0818737815741877, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5043882359144134,0.02059060275219356,0.1211540031945691,0.9927044731270726,-0.5939122747048233, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37228250203354274,0.0969501778974656,0.13310016885610276,0.9819482487315322,-0.42572942508869444, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.13743291056166113,0.08341762170615431,0.9409304558703364,0.8028931716576808,-0.42458057992924014, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.436669287464398,0.09815964338728336,0.1319670848781051,0.9888707026567547,-0.42726617183841764, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3533687773095519,0.012529738661886329,0.13344375271897715,0.9820542828437787,-0.7662974909981931, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5185258588347827,0.05525469433923407,0.12142930591135613,0.9925983060717428,-0.42790997216560617, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4354756296388708,0.03454326626366538,0.13215279977302846,0.9888511791921282,-0.43166307514332397, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.23334920034051912,0.036835734672325586,0.1419298495641379,0.9764906396186219,-0.4280051637229681, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3450112591461878,0.06624777599984448,0.13365128679896054,0.9820193754992567,-0.4222348816283283, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.42939508990851233,0.028633122694587402,0.13807934566989488,0.9999514105880191,-0.44145867130719574, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3128575220807144,0.04788643580680397,0.13642478501153865,0.9823071364272971,-0.42404511353328855, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.41270727113654304,0.011866650948981662,0.13146909831730286,0.9818827894818322,-0.7669071349545499, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6005512736252027,0.09711186387826796,0.10088547189600029,0.9929622933364051,-0.4377458735493261, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.33277165312766166,0.034678676821315334,0.13505411065973194,0.9821920282418297,-0.4308238689668205, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.46135364884206176,0.07426566414485512,0.13284925907559583,0.9971251403075889,-0.4258891685276725, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5115837361139218,0.0650361937129105,0.12122822667053415,0.9926182201786159,-0.4275550978085872, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.14027708445713996,0.026550501447931852,0.9411414123864169,0.8031276143451834,-0.5757722313836668, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4009842338295307,0.06931782482872638,0.13204715366854788,0.9818859180777904,-0.424790372716481, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.2189937525942124,0.09251145611237012,0.14149089644691049,0.9765236800010151,-0.42047045405955435, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6099559091479707,0.05164356728967216,0.10100805310407102,0.9929537637707387,-0.43207891247908065, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.36090292229715554,0.08996129426491409,0.9344173187223296,0.5986850446124212,-0.454472523986362, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6000243005690127,0.08861740752005318,0.10084281124329116,0.9929688645359167,-0.4354693172263557, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.06659297888982156,0.07359254357444169,0.9312934117548111,0.7916468025279456,-0.4265908076237645, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.30929546916561246,0.0699199753472552,0.13394852775262214,0.9798625874233529,-0.42145757077012913, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3943482004759151,0.01396629566581783,0.13171292356961156,0.9819123362321617,-0.8543354847802774, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.22603012805580203,0.039875248226019094,0.14170167992146762,0.9764763268752434,-0.4262625278089267, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5066231726886457,0.03605022128918767,0.12125845530663425,0.9926659399306746,-0.43121384931980594, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3062708787736087,0.07383133818590237,0.13320863425324506,0.9801124254721972,-0.42160668294257464, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3697697314601099,0.04517503240649571,0.9354111277883072,0.5990843917816704,-0.4494628573996273, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.3709560107193378,0.041249864366386335,0.9458707196735789,0.6086310613451551,-0.4446835964632206, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37087305102325324,0.0223265361992914,0.9466267274272497,0.6069627058863583,-0.6148736526842873, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4170767272982821,0.0015633966000592255,0.13092137406675608,0.9818587947856864,-1000000.0, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5527324077649197,0.002107616941385172,0.8794048526671823,0.6035776506236427,-0.45553208715588744, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.37184312424060423,0.0021589944604725984,0.9591836740463396,0.594298889462486,-0.5137769139295227, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.4866834106673599,0.007799241971108602,0.9130604587113959,0.5915581171697463,-0.2719446534881849, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.23904854258131236,0.01936521431622624,0.13505607918223606,0.9835707640483969,-0.7416893472831035, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.14763047283750944,0.003724730816914456,0.9373289996836026,0.6047886604541826,-0.34891356926260375, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.49516404573585454,0.0017787047624246487,0.9405694910926017,0.605712976789832,-0.5436895049741483, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.5107376182479201,0.0026449525745847803,0.9489284883289982,0.6057792550485666,-0.3379472587912267, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.10024566134943984,0.02384460648321268,0.9439505058477287,0.6066380720086966,-0.6203611546635632, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.6077522954682053,0.01875193936163137,0.13472938119916097,0.9847675641116724,-0.7965315076418958, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
0.29918443338324313,0.002252100591759191,0.8773647690993658,0.6031770225516251,-0.46856464247255936, pca_plus_slides_scaled, uni_pca_plus_coords, brain_area_similarities
